id,age,gender,lnincm,lnfincm,isco08,manage,dwtype,tizhi,party,hukou,wide,nwtop,edu,listening,speaking,book,newsp,eread,isei08,siops08,ht,wt,rd1,rd2,rd3
3551,54,0,6.9495368,7.6619978,9110,3,9,0,0,0,1,29,6,1,1,0,0,0,14.64,20,170,108,.043299783,1.5989158,6.0342088
4948,65,0,7.8889594,8.8538084,7543,3,3,1,0,1,7,85,9,3,3,0,.032876711,1.0833334,43.189999,38.810001,165,120,.73973846,1.4141567,4.963553
5872,69,0,4.7095304,4.7095304,9200,3,12,0,0,0,5,50,6,1,1,0,0,0,11.87,22.280001,160,110,.77435511,1.0198061,3.9587708
12532,30,1,8.0067005,8.0067005,7111,3,9,0,0,0,5,69,12,2,1,.33333334,.05479452,6,33.759998,34.099998,160,140,.8953771,1.9018897,4.712173
6732,80,0,8.0067005,8.1889668,7318,3,4,1,0,1,1,43,6,1,1,0,.010958904,0,28.969999,35.060001,162,130,.85588568,1.6396902,9.2094154
1691,61,0,7.8636513,8.7404966,4224,3,4,1,0,1,7,85,9,3,2,1.6666666,.82191783,0,39.02,33,168,150,.47468954,1.9541292,6.6328521
6276,22,1,7.6014023,8.5173931,4412,3,2,1,0,1,1,29,14,3,3,2.0833333,.0082191778,7,27.52,30.049999,172,104,.51154274,1.1410526,9.7140722
5433,49,0,8.5173931,9.4335642,8322,3,6,0,0,1,4,50,12,3,3,0,.0027397261,.5,30.34,30.76,154,122,.25375515,1.814525,2.8300335
1648,63,0,8.6715155,9.3057413,3359,3,1,1,1,1,6,85,14,2,2,0,1,2,64.400002,54.639999,163,130,.42015839,1.9710742,1.4263757
8079,22,0,7.8244457,9.7212257,5131,3,9,0,0,1,10,85,14,2,2,.83333331,0,2,25.040001,21.67,165,90,.18393803,1.425809,.36717808
7394,25,1,9.0281391,10.414343,5240,1,9,0,0,1,10,85,14,2,2,.25,.16438356,1,39.040001,24.09,170,150,.97093821,1.0066532,7.3776464
4507,56,1,0,0,7223,3,6,0,0,1,2,48,9,1,1,0,0,0,28.700001,37.869999,175,110,.97630054,1.7831197,7.2220879
5519,66,0,8.1120281,9.0281391,7230,3,4,1,0,1,1,50,9,1,1,0,.14246576,.16666667,31.15,41.369999,157,150,.031866811,1.5990126,2.3630157
4755,36,0,8.3351116,9.2104406,3323,2,6,0,0,1,2,69,14,2,2,.16666667,.0082191778,3,56.349998,48.860001,160,110,.87785351,1.9181395,2.8158534
1039,60,0,7.6422043,8.8050251,4413,3,3,1,0,1,0,0,12,1,1,0,0,2,51.77,41,150,95,.97646683,1.5649376,6.3050027
4531,47,1,0,0,9210,3,11,0,0,0,5,69,9,1,1,0,0,.5,11.74,22.16,178,155,.73283583,1.587783,.00432351
12695,36,0,0,7.8244457,7522,3,6,0,0,0,0,0,9,1,1,.25,.01369863,1,25.23,39.990002,160,116,.9561702,1.6762562,8.9939137
10146,28,0,7.6422043,7.9785395,9411,3,9,0,0,0,5,85,6,1,1,0,0,.16666667,16.5,22,162,130,.57507294,1.1377038,.71214777
13090,35,1,8.8050251,11.107475,5131,3,9,0,0,0,10,85,12,2,2,.16666667,.0054794522,5,25.040001,21.67,170,110,.33767182,1.8487059,.5154776
13978,41,0,6.0346837,6.0346837,5221,3,9,0,0,0,4,69,9,2,2,0,0,3.5,35.34,48,190,125,.80285901,1.7922728,8.6348753
8084,45,1,7.8244457,7.9785395,9210,3,11,0,0,0,4,69,9,1,1,0,0,0,11.74,22.16,173,140,.32525796,1.3063914,7.6209846
8656,80,1,0,8.1120281,7231,3,9,0,0,0,5,69,6,1,1,0,.016438356,0,30.780001,44,175,130,.2019913,1.7276806,.63045472
3709,60,0,5.8121386,6.5037889,9210,3,11,0,0,0,5,85,0,1,1,0,0,0,11.74,22.16,157,102,.59894425,1.2162311,.055576582
4977,48,0,8.3351116,9.4335642,2221,2,5,0,0,1,2,43,9,2,1,1.25,1,2,68.699997,54.049999,165,114,.38046622,1.3850608,1.8406543
4816,26,1,9.4335642,10.414343,3322,3,6,0,1,0,10,85,14,2,2,.16666667,0,1,57.029999,47,178,150,.75150347,1.9363585,2.6714742
8135,43,1,8.3351116,9.0281391,5221,3,6,0,0,1,8,85,12,3,3,0,0,3,35.34,48,170,146,.50873566,1.4681612,6.389698
14136,67,0,6.2166061,7.8244457,9200,3,12,0,0,0,1,69,0,1,1,0,0,0,11.87,22.280001,150,90,.6183672,1.7912917,1.2934432
3616,40,0,6.7266331,7.4191809,6100,3,9,0,0,0,0,0,6,1,1,0,0,.25,19.41,43.529999,156,120,.16071185,1.6332616,8.0492582
4054,61,1,8.0067005,8.2297773,9313,3,9,0,0,1,7,85,12,1,1,0,0,2,15.35,15,170,145,.19610485,1.7663516,5.1087084
3487,51,1,6.5037889,6.5037889,9210,3,11,0,0,0,0,0,9,1,1,0,0,0,11.74,22.16,170,150,.040880468,1.1498384,.90311432
10248,67,1,5.5254531,5.5254531,9210,3,11,0,0,0,1,34,6,1,1,0,0,0,11.74,22.16,160,104,.19134443,1.9242804,9.386651
6231,75,1,7.6814065,7.6814065,1120,2,1,1,1,0,0,0,12,1,1,2.5,.80547947,0,70.339996,64.510002,172,130,.84420758,1.9710708,1.5895629
13163,22,0,0,9.0281391,5221,2,9,0,0,0,10,85,12,2,2,.41666666,0,3.3333333,35.34,48,162,113,.12357549,1.8910508,3.03057
12105,52,1,6.2166061,6.2166061,9613,3,2,1,0,1,5,69,9,1,1,0,0,0,13.87,13,170,170,.84558976,1.5503104,4.5658593
11136,56,0,7.6014023,9.2104406,5211,3,9,0,0,1,4,50,6,1,1,0,0,0,28.84,36.689999,152,136,.50015885,1.4227287,6.3376975
1574,49,1,8.3351116,8.3351116,7230,3,3,1,0,1,1,69,12,1,1,1.25,.12328767,3,31.15,41.369999,170,110,.71541077,1.2189966,7.5403996
8402,66,0,6.2166061,6.5037889,9200,3,12,0,0,0,2,43,0,1,1,0,0,0,11.87,22.280001,150,140,.054982126,1.8585633,1.9628109
8371,62,0,6.7580943,7.9785395,7530,3,9,0,0,1,2,29,6,1,1,.41666666,.98630136,0,22.030001,32.23,165,150,.30032995,1.3945446,4.779675
2977,43,1,8.1120281,8.8050251,2330,2,2,1,1,1,7,85,16,5,5,1.6666666,.02739726,5,82.410004,62.630001,175,180,.5308674,1.0589893,7.5939488
8342,80,1,4.6151204,7.8636513,8153,3,9,0,0,1,1,34,6,1,1,0,0,0,13.24,27.860001,170,90,.96245819,1.4597465,6.9421339
9345,60,0,7.8244457,8.1120281,2341,3,2,1,0,0,0,0,12,1,1,0,0,0,76.489998,57,155,90,.70814908,1.5124453,9.152317
14515,65,0,0,6.7266331,9210,3,11,0,0,0,0,0,0,1,1,0,0,0,11.74,22.16,165,100,.52060169,1.7024392,3.6076927
7324,59,0,5.5254531,8.5173931,7310,3,9,0,0,0,2,40,0,1,1,0,0,0,30.35,35.060001,168,110,.8134467,1.8807772,4.4390893
2367,63,0,0,7.1316986,9200,3,12,0,0,0,0,0,6,1,1,0,0,0,11.87,22.280001,155,100,.49450347,1.9509141,.59079421
5377,54,1,6.7266331,6.7266331,8121,3,7,0,0,1,6,85,12,2,2,.41666666,0,.5,30.32,41.130001,174,180,.46550891,1.3925834,5.2653394
6418,38,0,9.0281391,9.7212257,5221,1,6,0,0,1,8,69,9,1,1,0,0,3,35.34,48,155,100,.6518414,1.8134867,8.9606342
12496,38,1,9.0281391,9.6158724,2142,2,6,0,0,1,7,85,16,3,3,0,0,1,81.400002,70,175,130,.99277127,1.6713282,2.6794019
4398,23,1,4.2626801,8.3351116,9200,3,12,0,0,0,0,0,0,1,1,0,0,0,11.87,22.280001,170,140,.9552893,1.3187042,6.0816402
6190,68,0,8.6996813,7.0627627,2341,2,2,1,1,1,5,69,12,1,1,0,1,.5,76.489998,57,149,104,.91988385,1.5852144,4.6588244
1131,61,0,7.8244457,7.8244457,9200,3,12,0,1,1,1,16,12,1,1,0,0,.33333334,11.87,22.280001,160,120,.16210306,1.3961821,3.2597463
4316,36,0,6.0346837,6.7266331,9210,3,11,0,0,0,2,69,9,1,3,.83333331,.05479452,.16666667,11.74,22.16,170,120,.69968504,1.6941633,7.7997069
6446,41,1,9.0281391,9.3645763,4110,3,2,1,1,1,5,69,16,3,3,0,0,2,43.330002,42.09,165,118,.76870608,1.7306929,5.1706691
12090,68,1,5.5254531,7.8244457,9210,3,11,0,0,0,2,43,6,1,1,0,0,0,11.74,22.16,165,145,.8036136,1.7658046,4.4436374
3641,70,0,8.5173931,8.5173931,2310,3,2,1,1,1,6,69,14,1,1,0,0,0,85.410004,78.160004,160,110,.51782668,1.6525217,7.397965
13983,44,0,6.3704715,7.8244457,9210,3,11,0,1,0,1,69,6,1,1,0,0,0,11.74,22.16,160,110,.86390305,1.9996675,8.7246876
4399,55,0,6.8218341,7.5144362,9321,3,4,1,0,1,0,0,9,1,1,0,0,0,17.549999,22,160,110,.2702899,1.8596536,5.7141571
10845,73,0,7.8244457,7.8244457,9200,3,12,0,0,1,3,85,0,1,1,0,0,0,11.87,22.280001,160,120,.98920935,1.2444667,8.0038986
3042,55,0,7.9785395,8.3351116,8131,3,4,1,0,1,2,69,9,1,1,0,0,0,29.139999,31.549999,162,160,.11925909,1.7632797,1.015848
7421,55,0,8.4303999,9.2104406,2341,3,2,1,0,1,2,69,14,1,1,.41666666,1,.5,76.489998,57,162,150,.61542606,1.2025132,5.7134356
869,64,0,7.8244457,8.6715155,5131,3,3,1,0,1,0,0,9,1,1,0,0,0,25.040001,21.67,162,115,.045348868,1.7192472,6.2094102
12900,46,1,4.8362818,7.8244457,9311,3,6,0,0,1,10,85,9,1,1,0,0,0,15.35,18.02,165,120,.99429309,1.0092008,3.1247504
12989,67,1,5.7868972,6.0346837,9210,3,11,0,0,0,0,0,0,1,1,0,0,0,11.74,22.16,150,90,.63206124,1.8532424,5.9939513
9241,48,0,4.8362818,7.1316986,9210,3,11,0,0,0,2,34,9,1,1,0,0,.5,11.74,22.16,160,100,.41894212,1.1465493,6.0879612
6730,25,1,10.637481,11.330616,1221,2,3,1,0,1,5,85,16,5,4,2.5,0,2,71.389999,52,170,150,.27032146,1.2977016,3.279325
977,46,1,9.7212257,9.9443579,5223,2,3,1,0,1,5,85,14,2,2,.83333331,.5479452,1,28.48,42.779999,171,120,.99774373,1.4570479,1.1526994
5968,53,0,5.8121386,8.9227915,9210,3,11,0,0,0,6,69,0,1,1,0,0,0,11.74,22.16,160,95,.65874946,1.2922761,4.8956547
5754,66,0,8.0712185,8.9873219,8152,3,1,1,0,1,7,85,9,1,1,0,.13150685,1,18.030001,30.200001,158,120,.34055361,1.3852429,2.9539762
6028,68,0,7.71913,7.71913,7212,3,3,1,0,1,3,69,9,1,1,0,0,1.6666666,28.52,39,162,120,.64104617,1.5216578,6.0705352
9426,46,0,6.0346837,7.1316986,5131,3,9,0,0,0,0,0,6,1,1,0,0,0,25.040001,21.67,150,110,.13554785,1.7212011,2.4950776
1811,42,0,8.5173931,9.7212257,4110,3,6,0,0,1,6,85,14,4,4,1,.032876711,1,43.330002,42.09,160,120,.5742861,1.0818808,9.3178864
10551,50,0,7.8244457,8.6715155,5221,3,9,0,0,0,4,69,6,1,1,0,0,2,35.34,48,157,90,.72079098,1.578252,6.3106036
3379,53,0,0,8.1120281,9200,3,12,0,0,0,2,40,9,1,1,0,0,.5,11.87,22.280001,162,96,.27919286,1.0028052,3.3486321
8855,43,0,0,7.8244457,7319,3,6,0,0,0,3,85,9,2,2,0,0,.16666667,30.35,35.060001,160,140,.063002735,1.5572267,6.2651877
9288,45,1,8.4303999,8.6715155,2330,3,2,1,1,1,9,85,16,3,2,.41666666,.02739726,1,82.410004,62.630001,173,152,.42301273,1.3189875,1.9676168
12153,44,1,8.1608038,8.1608038,5211,3,9,0,0,1,5,85,6,1,1,0,0,1,28.84,36.689999,167,175,.18600988,1.6247181,3.5788395
11160,36,0,7.8244457,8.8050251,3322,3,6,0,0,1,8,85,14,3,3,.16666667,.043835618,2,57.029999,47,158,110,.94387007,1.3172213,3.9074569
14549,25,0,6.0346837,8.5173931,4110,3,2,1,0,0,7,69,16,2,1,0,0,1,43.330002,42.09,165,152,.12729426,1.1315515,8.1115589
12714,52,1,8.5173931,9.0281391,5211,3,9,0,0,0,4,69,9,1,5,0,0,0,28.84,36.689999,160,110,.19969425,1.3017136,9.7969904
3467,79,1,8.3666029,8.7642097,3153,2,2,1,0,1,10,85,12,1,2,0,0,0,73.709999,66,177,110,.39710471,1.0353552,3.1848531
6742,46,0,8.5173931,10.126671,4311,3,6,0,0,1,6,69,12,2,2,.25,.02739726,2,50.369999,34,163,110,.94653857,1.0243207,8.4697638
14636,33,0,7.4191809,7.4191809,5223,3,6,0,0,1,0,0,6,1,1,0,0,2,28.48,42.779999,167,130,.21042633,1.5182331,2.1635516
8872,62,0,0,0,9210,3,11,0,0,0,0,0,0,1,1,0,0,0,11.74,22.16,150,100,.78468096,1.4424785,9.6506805
9638,62,1,6.2653012,8.281724,8340,3,6,0,0,0,2,85,9,1,1,0,.32876712,2,21.08,31.6,175,135,.42121893,1.5066878,7.6439686
866,65,0,7.4960976,8.1889668,9200,3,12,0,0,1,0,0,6,1,1,0,.01369863,.5,11.87,22.280001,163,160,.0010185494,1.0273453,8.9067478
7043,53,1,7.8244457,9.4980974,7114,3,6,0,0,0,10,85,9,1,1,0,0,0,21.959999,34,165,122,.025939506,1.4125618,7.0372505
8178,35,1,9.4335642,9.7212257,5200,2,6,0,0,1,9,69,16,2,2,.083333336,.010958904,2,29.73,36.950001,173,150,.27046067,1.779423,.33300769
1595,36,0,7.3138866,8.6715155,4110,2,6,0,0,1,5,69,14,2,2,0,0,2,43.330002,42.09,158,112,.20062907,1.8307794,4.4858961
13815,66,1,4.6944013,4.6944013,9210,3,11,0,0,0,0,0,6,1,1,0,0,0,11.74,22.16,150,90,.60967886,1.9828897,.44375432
7806,41,0,5.1219778,7.4191809,7112,3,9,0,0,0,0,0,0,1,1,0,0,0,22.57,34,150,90,.82764858,1.4204205,6.5661893
6090,70,1,6.2166061,6.7266331,4110,2,1,1,1,0,4,43,12,1,1,.25,.08219178,.5,43.330002,42.09,164,150,.16687307,1.6851993,8.9172878
2136,30,1,9.0281391,9.4335642,2153,3,3,1,1,1,10,85,16,2,2,.25,0,1,80.75,65,177,200,.10590625,1.0507334,8.9230194
12850,54,0,0,7.8889594,9210,3,11,0,0,0,2,40,9,1,1,0,0,0,11.74,22.16,165,110,.68270212,1.6106036,7.022789
12864,63,1,5.5254531,6.0346837,7413,3,6,0,0,0,6,69,6,1,1,0,0,0,39.450001,36,163,105,.80087602,1.5344955,6.309639
6398,52,0,7.8244457,8.3351116,9000,3,6,0,0,1,7,69,9,1,1,.16666667,0,2,16.5,20.76,156,140,.45675847,1.7510539,1.1054459
14129,23,0,7.6014023,9.3645763,2342,3,6,0,0,0,8,69,14,3,2,1.6666666,.02739726,4,58.77,49,160,107,.30859336,1.341513,3.2144003
2641,39,0,8.3351116,9.0281391,2300,2,2,1,0,1,5,85,16,2,2,.33333334,0,1,75.540001,63.18,165,120,.89076775,1.8819065,7.9804964
527,60,1,7.9785395,9.0281391,5414,3,2,1,0,1,2,69,12,1,1,0,1,.66666669,23.799999,27.889999,168,143,.88401675,1.5240456,2.1263299
437,25,1,8.1120281,8.1120281,2342,2,6,0,0,0,6,69,16,2,2,1.25,0,3,58.77,49,170,135,.65243274,1.8642761,3.4595366
11838,35,1,7.6014023,8.3351116,2133,3,6,0,0,1,8,85,12,2,2,8.333333,.3561644,1,80.459999,62.66,156,90,.83174616,1.0884798,.50752956
10178,51,0,6.7266331,7.1316986,9412,3,6,0,0,1,1,34,6,1,1,0,0,0,16.5,22,160,140,.91689718,1.3541533,1.4196066
6110,72,1,7.8244457,7.8244457,8181,3,6,0,0,0,5,69,0,1,1,0,0,0,21.129999,25,163,110,.053256318,1.0302291,7.5489631
1883,72,0,7.6014023,8.2943001,1120,2,3,1,1,1,1,34,9,1,1,0,0,0,70.339996,64.510002,158,140,.28737733,1.4437286,4.4797978
11465,75,0,8.1608038,8.1608038,8141,3,3,1,0,1,1,34,0,1,1,0,0,0,23.09,30,155,95,.13326919,1.1292115,7.0093708
12219,32,1,4.6151204,5.8121386,9210,3,11,0,0,0,3,40,0,1,1,0,0,0,11.74,22.16,150,100,.064687297,1.5204096,7.4745779
6487,61,1,7.8244457,8.8050251,3116,3,3,1,0,1,6,50,9,1,1,0,0,0,59.450001,46,168,100,.31529912,1.6025727,4.4079661
12489,48,1,5.5254531,6.0346837,9210,3,11,0,0,0,5,50,9,1,1,0,.05479452,0,11.74,22.16,160,110,.63677955,1.8908976,4.3427811
2029,58,1,8.1120281,8.1120281,1320,3,3,1,1,1,1,69,12,1,1,0,0,2,61.57,60.669998,172,140,.21695633,1.226451,5.1286559
4092,65,1,7.9495621,8.3351116,5223,3,9,0,1,1,5,69,9,2,2,.33333334,.29589042,10,28.48,42.779999,180,175,.2015458,1.3146493,8.0764017
2870,61,0,5.8121386,6.4393506,9200,3,12,0,0,0,1,16,6,1,1,0,0,0,11.87,22.280001,162,130,.058363177,1.210512,3.3365207
5023,60,1,7.4191809,8.4303999,8114,3,3,1,0,1,3,69,12,1,2,0,0,0,26.129999,30,168,115,.66803145,1.2572088,2.3792784
13406,45,0,6.5037889,6.6214056,9210,3,11,0,0,0,2,69,0,1,1,0,0,0,11.74,22.16,145,80,.8346982,1.4420376,3.2821543
5463,57,1,7.8244457,8.6715155,5414,3,5,0,0,1,8,85,12,1,1,0,0,0,23.799999,27.889999,178,150,.014343102,1.0821605,6.58461
6078,65,1,7.8244457,8.3351116,7230,3,3,1,1,1,0,0,9,1,1,0,0,.5,31.15,41.369999,175,120,.23190123,1.1113194,.072975583
13366,54,0,6.0346837,7.8244457,9210,3,11,0,0,0,2,48,9,1,1,0,0,0,11.74,22.16,165,141,.57081348,1.9509007,1.6187925
12580,71,1,5.0172796,5.9515104,9210,3,11,0,0,0,0,0,6,1,1,0,0,0,11.74,22.16,162,100,.33801132,1.7015644,2.5826073
8388,46,0,8.3351116,8.4303999,5221,3,9,0,0,1,6,69,9,1,1,2,.065753423,3,35.34,48,160,104,.6562708,1.7778358,2.1406379
3008,59,1,7.6014023,8.1120281,3116,3,3,1,0,1,1,50,9,1,1,0,.02739726,0,59.450001,46,170,160,.59549546,1.6959847,7.4338169
5383,55,0,8.1608038,8.1608038,7322,3,4,1,0,1,3,50,12,1,2,0,.02739726,3.5,30.49,41.080002,165,124,.8596006,1.0545875,2.0026278
7020,55,1,8.1120281,8.3351116,9210,3,11,0,0,0,10,85,9,1,1,0,0,.66666669,11.74,22.16,159,120,.83421606,1.1291651,8.8114872
4276,27,1,8.5173931,9.4335642,4312,2,6,0,0,0,10,85,16,2,2,.25,.0054794522,3,57.380001,34,182,153,.56127119,1.3934602,2.1344035
9368,32,1,9.0281391,9.1234379,8332,3,9,0,0,0,3,43,9,1,1,0,0,1.5,25.950001,33,163,170,.85477656,1.9377643,8.0601101
11657,41,0,5.1219778,5.8121386,9622,3,9,0,0,0,0,0,6,1,1,0,0,0,27.91,22.879999,155,100,.040912099,1.103094,9.477994
8157,60,0,5.1219778,8.8050251,9210,3,11,0,0,0,1,69,6,1,1,0,0,0,11.74,22.16,155,80,.62364507,1.4145828,.31282216
1253,66,0,6.0426331,8.2482672,5212,3,9,0,0,1,0,0,6,1,1,0,0,0,23.530001,36.689999,164,160,.16507685,1.2172594,3.3329906
2466,61,1,6.6214056,7.1316986,7112,3,9,0,1,0,4,69,9,1,1,0,.5479452,0,22.57,34,167,120,.56571037,1.9967607,9.2087288
11233,46,1,8.5173931,9.7212257,8322,3,6,0,0,1,9,85,12,1,1,0,0,4,30.34,30.76,172,110,.67119938,1.7096481,2.5203071
10112,48,1,7.6422043,8.2297773,7111,3,9,0,0,0,5,69,6,1,1,0,0,.5,33.759998,34.099998,170,125,.88972741,1.0335546,2.1214769
12217,36,0,0,8.5173931,8183,3,6,0,0,1,7,69,9,1,2,.25,.32876712,.5,24.15,25,162,122,.98255569,1.4787114,.91923177
727,38,0,9.0281391,9.7212257,1211,2,6,0,0,1,6,85,16,3,3,4.1666665,0,2,73.379997,49,158,100,.89861965,1.8894881,1.8410876
6530,32,0,8.1120281,9.0281391,7532,3,6,0,0,0,2,43,9,1,2,0,0,.5,24.879999,41,156,110,.21400647,1.7329322,8.7113628
12585,72,1,6.9087548,7.5588646,9200,3,12,0,0,1,0,0,3,1,1,0,0,0,11.87,22.280001,165,103,.9239552,1.512442,.8855961
14454,51,0,0,6.2166061,9200,3,12,0,0,0,4,69,6,1,1,0,0,1,11.87,22.280001,160,120,.64173931,1.344593,9.6747828
5343,87,0,8.2430191,8.2430191,7318,2,3,1,1,1,1,48,14,1,1,0,.0027397261,0,28.969999,35.060001,158,133,.96174806,1.5294514,.023077179
11854,30,0,7.8244457,8.5173931,5220,2,9,0,1,1,3,48,9,2,2,.25,.016438356,3,29.469999,38.84,155,100,.13802728,1.8722309,9.8588438
7731,44,0,7.6014023,8.1120281,7510,3,6,0,0,0,2,40,0,1,1,0,0,0,23.459999,30.110001,158,120,.90112013,1.8915687,9.2908497
11498,33,0,8.2943001,9.2104406,5412,2,2,1,0,1,4,69,12,2,2,.41666666,.01369863,3,51.5,40.889999,160,84,.77687991,1.6811755,7.7500806
6604,45,0,8.1120281,9.4335642,5131,3,6,0,0,0,7,69,6,1,1,0,0,.5,25.040001,21.67,150,102,.9991383,1.1949561,.13548993
2319,67,1,8.3351116,8.3351116,9629,3,2,1,1,0,3,69,6,1,1,.25,.02739726,3,27.91,24,169,150,.35020518,1.3561966,5.651545
13942,58,1,7.1316986,7.8244457,9210,3,11,0,0,0,0,0,6,1,1,.083333336,0,0,11.74,22.16,170,110,.63528514,1.3880676,1.3391886
3345,23,1,7.8244457,8.8050251,4110,3,6,0,0,1,9,85,14,1,1,.58333331,.0082191778,1.5,43.330002,42.09,182,170,.9659878,1.8849244,8.0346804
6088,54,0,7.4191809,8.3351116,5221,3,9,0,0,0,8,69,9,1,1,0,.02739726,.16666667,35.34,48,156,120,.96600914,1.000713,8.0887985
2408,31,0,8.1120281,9.2904749,4110,3,1,1,1,1,5,85,16,3,2,.41666666,.05479452,1,43.330002,42.09,159,128,.14607143,1.768774,2.3112805
7813,41,1,7.6422043,8.5173931,7531,3,9,0,0,1,0,0,6,1,1,0,0,0,23.469999,38.57,170,130,.4082025,1.4516659,6.9782414
8485,34,1,6.9087548,9.4335642,5169,3,9,0,1,0,9,85,12,2,2,.5,0,0,32.75,22.9,178,170,.58590752,1.06085,1.4204527
13042,64,1,6.2166061,7.2567677,9622,3,10,0,1,0,6,69,6,1,1,1,.01369863,0,27.91,22.879999,162,120,.84143388,1.3060712,5.983798
12194,65,1,5.9644361,6.2964954,9200,3,12,0,1,0,2,69,9,1,1,0,0,0,11.87,22.280001,165,110,.66050231,1.4201226,2.8532586
5380,65,0,8.2430191,8.9338398,8212,3,3,1,1,1,0,0,9,1,1,.66666669,1,1,23.879999,48,162,112,.79031128,1.588806,4.528162
13051,29,0,0,7.8244457,9200,3,12,0,0,0,0,0,0,1,1,0,0,0,11.87,22.280001,153,106,.92338669,1.4303516,1.2131464
14331,54,1,4.8362818,5.5254531,9613,3,2,1,0,0,7,85,9,1,1,0,0,0,13.87,13,168,138,.097430274,1.1975186,5.2947927
10174,54,1,7.4191809,7.4191809,6121,3,9,0,0,0,3,69,9,1,1,0,0,1,21.129999,43.529999,178,120,.079128034,1.6087396,8.0029907
7741,73,1,6.2166061,6.2166061,9200,3,12,0,0,0,0,0,0,1,1,0,0,0,11.87,22.280001,160,120,.54064429,1.972418,3.3934455
533,30,0,0,0,1345,2,1,1,0,1,9,85,16,3,3,1.6666666,1,2,65.010002,72,165,120,.80063879,1.5169826,3.7240574
9542,44,0,6.7266331,7.8244457,9210,3,11,0,0,0,1,43,0,1,1,0,0,0,11.74,22.16,156,110,.22794543,1.0322649,2.1530051
8853,38,0,7.6422043,8.3351116,7113,3,9,0,0,0,1,40,9,1,1,0,0,0,23.959999,38,160,136,.33807424,1.4918048,1.3847445
4911,63,1,8.7797117,9.4727812,1321,2,3,1,0,1,6,85,12,1,2,.25,1,2,65.419998,64,170,156,.48666951,1.1061836,9.070075
8858,48,1,7.6422043,7.8244457,3333,2,9,0,0,0,3,50,9,1,1,0,.016438356,1,60.439999,47.610001,170,120,.28964809,1.9739749,1.2053131
3619,64,0,0,7.4679422,9200,3,12,0,0,0,3,34,6,1,1,0,0,0,11.87,22.280001,158,115,.56749594,1.9334252,5.5863047
3154,31,1,7.4191809,8.1120281,5120,2,2,1,0,0,8,69,9,1,1,.25,.0082191778,5,24.530001,30.98,170,160,.47849363,1.5498493,4.5488334
5366,46,1,10.637481,11.330616,3341,2,3,1,1,1,6,85,18,2,2,1.25,.0027397261,2,62.130001,48.810001,172,148,.073226824,1.5816681,.89735544
10954,55,0,0,0,9200,3,12,0,0,0,5,85,6,1,1,0,0,0,11.87,22.280001,140,70,.35272181,1.2736119,4.4944601
10644,68,1,6.0346837,8.3351116,9210,3,11,0,0,0,7,85,0,1,1,0,0,0,11.74,22.16,175,150,.37862024,1.709125,1.4057933
13288,26,0,8.1120281,8.9227915,5120,3,9,0,0,0,8,85,12,1,1,.5,0,6.6666665,24.530001,30.98,152,112,.63488895,1.992752,7.5484748
8429,69,0,4.6151204,4.6151204,9200,3,12,0,0,0,0,0,6,1,1,0,0,0,11.87,22.280001,153,90,.3397415,1.0293022,9.3580036
8355,52,1,9.0281391,9.0281391,5221,1,9,0,1,1,3,69,9,1,1,0,.1369863,0,35.34,48,170,120,.085214578,1.9386383,9.2215309
13141,24,0,6.5037889,8.6715155,2221,3,2,1,0,0,10,85,0,3,3,.16666667,.0054794522,5,68.699997,54.049999,158,105,.72161639,1.5219971,.36799201
14216,61,1,5.3439279,6.0346837,9313,3,9,0,0,0,1,85,6,1,1,0,0,0,15.35,15,168,100,.96946722,1.0109833,7.9409413
825,84,0,7.8244457,8.9227915,4321,2,4,1,0,1,0,0,9,1,1,0,0,0,32.5,30.280001,160,120,.82295519,1.5220897,2.6378624
7833,28,0,7.4191809,8.1120281,5221,3,9,0,0,0,0,0,9,1,1,0,0,0,35.34,48,160,95,.78706527,1.8370274,2.1153777
5925,76,0,6.3415346,6.3415346,9200,3,12,0,0,0,4,43,0,1,1,0,0,0,11.87,22.280001,162,112,.94436264,1.1445287,9.357295
12328,70,1,7.8244457,7.857223,2250,3,2,1,0,1,0,0,6,1,1,0,0,0,84.139999,61,157,95,.4537763,1.732507,3.8890195
5416,24,1,8.3351116,9.4335642,2163,2,6,0,0,1,6,69,16,2,2,4.1666665,.010958904,4,79.739998,63.189999,175,190,.68587756,1.9610502,8.4193888
14292,44,0,6.0346837,6.7266331,5221,3,9,0,0,0,2,50,9,1,1,0,0,1.5,35.34,48,160,130,.61156559,1.6438966,8.5786409
3972,64,0,0,7.4191809,9210,3,11,0,0,1,0,0,0,1,1,0,0,0,11.74,22.16,155,88,.5584507,1.7982548,.70941859
13955,52,0,6.7266331,7.4191809,9200,3,12,0,0,0,2,69,0,1,1,0,0,.5,11.87,22.280001,162,130,.17133741,1.3034958,3.8807142
927,35,1,9.0281391,10.126671,5412,2,1,1,1,1,4,50,16,1,1,0,0,10,51.5,40.889999,174,160,.47745091,1.7609271,.76943183
5820,48,1,7.6966672,7.6966672,9613,3,5,0,0,1,0,0,6,1,1,0,0,0,13.87,13,175,160,.050758492,1.9876521,7.3404303
3068,36,0,8.3351116,8.9227915,7120,3,9,0,0,0,1,16,9,1,1,.16666667,0,3,25.26,32.27,160,120,.16848339,1.2462133,4.4826059
